timestamp,fps,tracked_objects,top_threat,threat_score,distance_cm,velocity_cm_s,velocity_valid,threat_level,clusters,user_moving,position,bbox_cx_norm,ego_z_cm_s,ego_confident,all_tracks
2026-05-18T17:43:48.325460+00:00,15.5,0,,0,-1,0,True,NONE,0,False,,-1,0.0,False,
2026-05-18T17:43:50.755941+00:00,12.0,2,chair,437.4,80,-61.7,True,CRITICAL,1,False,on your right,0.688,0.0,False,
2026-05-18T17:43:53.755288+00:00,9.4,2,person,5.5,139,0.0,False,SAFE,1,False,on your left,0.075,0.0,False,person:213cm:on your left
2026-05-18T17:43:56.189800+00:00,10.9,1,tv,400.0,308,-46.0,True,CRITICAL,1,False,on your right,0.954,-76.0,True,
2026-05-18T17:43:59.094514+00:00,9.6,10,person,180.5,55,-8.9,True,CRITICAL,1,False,on your right,0.83,0.0,False,person:77cm:on your right|person:55cm:on your right|person:261cm:on your left|person:257cm:on your left
2026-05-18T17:44:02.523370+00:00,9.0,8,person,600.0,85,-71.5,True,CRITICAL,1,False,on your left,0.202,0.0,False,person:620cm:on your right|person:405cm:on your right|person:85cm:on your left|person:483cm:ahead
2026-05-18T17:44:05.663400+00:00,10.0,4,person,8.2,75,89.1,True,SAFE,2,False,on your left,0.079,0.0,False,person:75cm:on your left
2026-05-18T17:44:08.164468+00:00,13.4,2,laptop,84.0,16,0.0,True,CRITICAL,1,False,ahead,0.341,0.0,False,person:465cm:on your left
2026-05-18T17:44:10.465704+00:00,12.0,4,laptop,600.0,24,-156.3,True,CRITICAL,0,False,ahead,0.41,0.0,False,laptop:24cm:ahead|laptop:44cm:on your right
2026-05-18T17:44:13.325688+00:00,11.4,3,keyboard,274.9,26,-20.1,True,CRITICAL,1,False,on your left,0.188,0.0,False,laptop:26cm:ahead|mouse:22cm:on your right
2026-05-18T17:44:15.897505+00:00,3.8,3,keyboard,194.0,33,-12.7,True,CRITICAL,1,False,ahead,0.597,0.0,False,tv:52cm:ahead|keyboard:33cm:ahead
